amazing,app,application,bank,banking,best,dashen,easy,experience,fast,good,great,like,mobile,nice,super,time,use,user,work
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646972536691595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8252981350387926
0.0,0.28347975042174434,0.0,0.0,0.0,0.0,0.5102641537667715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5574068199378287,0.0,0.0,0.5903959362735343,0.0
0.0,0.31295866390122706,0.0,0.25439118446927356,0.0,0.0,0.5633262607362939,0.0,0.3405024823727844,0.0,0.0,0.3320366165481991,0.3048556590222439,0.0,0.0,0.30768563426072826,0.0,0.0,0.3258954530508619,0.0
0.0,0.743293753154148,0.0,0.0,0.0,0.0,0.6689651683922119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6994121060939842,0.3296128609474348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6341751081107052,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2826474925587748,0.0,0.45950496799149315,0.0,0.0,0.5087660878430782,0.0,0.0,0.5537022596668726,0.3788620525231088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3920465745955419,0.0,0.42490464495744873,0.22350185790344135,0.0,0.47045644547929105,0.0,0.0,0.2560044813925115,0.0,0.0,0.25459723738139467,0.0,0.0,0.5139213273322101,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2139344811870755,0.0,0.34779702462671636,0.0,0.0,0.3850825212102451,0.42386462124380864,0.0,0.4190944861444739,0.0,0.0,0.0,0.0,0.0,0.42065981311231615,0.0,0.39079999418095485,0.0,0.0
0.0,0.3478936848369202,0.0,0.0,0.0,0.0,0.0,0.6892756330736957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355069517333747,0.0,0.0
0.0,0.0,0.5381275605117161,0.0,0.4724030425485061,0.4525784265942511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314384835426351,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5057614241507589,0.0,0.27407506185158687,0.5766591281671177,0.0,0.30345721310278195,0.0,0.36684934311555023,0.0,0.0,0.0,0.0,0.0,0.0,0.33149324500684285,0.0,0.0,0.0,0.0
0.0,0.0,0.5381275605117161,0.0,0.4724030425485061,0.4525784265942511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314384835426351,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5047529117443047,0.0,0.0,0.8632638635351569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5225655104276328,0.0,0.0,0.5785870206019403,0.0,0.0,0.0,0.0,0.0,0.6262286698183641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.32721935812463476,0.3187471208574841,0.265983114373447,0.2798167586017433,0.0,0.5889955406732486,0.0,0.35601827517078183,0.0,0.21930319728312167,0.34716664234950806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5218372725740821,0.24592693615605837,0.0,0.0,0.0,0.0,0.44266900820758026,0.4872507090443514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48356664352871914,0.0,0.0,0.0,0.0
0.0,0.3621002533033452,0.0,0.0,0.6192892727918607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966808474205255,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.33977671030531964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6619586858488766,0.0,0.0,0.6681036486678719,0.0,0.0,0.0,0.0
0.0,0.4856424926235426,0.0,0.0,0.0,0.0,0.8741575197631101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5209552069002895,0.0,0.0,0.0,0.8535840160192061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.525033948274568,0.24743343770782972,0.4820539733666981,0.0,0.0,0.0,0.44538071420534303,0.0,0.0,0.0,0.0,0.0,0.4820539733666981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6186340435203433,0.0,0.0,0.0,0.0,0.0,0.0,0.5776319404273087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5325723064484784,0.0,0.0
0.0,0.2412690578984997,0.0,0.0,0.0,0.0,0.43428481743590847,0.0,0.5250067987260479,0.0,0.0,0.0,0.0,0.0,0.0,0.4744078478710376,0.0,0.0,0.5024848198853645,0.0
0.0,0.5209552069002895,0.0,0.0,0.0,0.8535840160192061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.22889500216956682,0.0,0.0,0.7829446024746698,0.3750439819215005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44039395893000227,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5209552069002895,0.0,0.0,0.0,0.8535840160192061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.36460676234771905,0.0,0.0,0.0,0.5974074168954301,0.0,0.0,0.0,0.7142592576149388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4649450656685123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853395314287635,0.0,0.0,0.0,0.0,0.0
0.0,0.4649450656685123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853395314287635,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16401134358601832,0.3195296504193904,0.26663610740882004,0.0,0.0,0.5904415346673838,0.0,0.3568923060456351,0.32129579757617727,0.0,0.0,0.0,0.0,0.0,0.32249584432751294,0.0,0.0,0.34158217866315765,0.0
0.8454448604145476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5340627191619222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.32720706387647275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6943071972885458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409938011733517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5979683857047254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015196876544485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.17067791200718563,0.0,0.2774740641911346,0.0,0.0,0.3072206046726706,0.0,0.7427978123397466,0.0,0.0,0.0,0.0,0.0,0.0,0.3356043316110398,0.36757834090962704,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.698585125915598,0.0,0.0,0.0,0.4444141816795477,0.0,0.0,0.0,0.0,0.3929430872620871,0.0,0.0,0.0,0.0,0.0,0.4000882242012702
0.0,0.3527703104090242,0.0,0.0,0.0,0.0,0.6349873091361895,0.0,0.0,0.0,0.0,0.0,0.6872730355032868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6702656190004105,0.0,0.0,0.7421212838788527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4801850453958487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771672144911634,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6702656190004105,0.0,0.0,0.7421212838788527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.30223912543036463,0.0,0.0,0.0,0.4952181743570933,0.0,0.5988210582733352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5521085138031462,0.0,0.0
0.0,0.0,0.5858679433900514,0.0,0.0,0.0,0.0,0.5958114407510218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5493336690738182,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42536963524606286,0.0,0.6182552202366629,0.0,0.0,0.0,0.0,0.0,0.6609244707685946,0.0
0.0,0.6468497653206472,0.0,0.3505316557834096,0.36876262592708203,0.0,0.38811031784401384,0.0,0.0,0.0,0.0,0.0,0.0,0.41484629237917303,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6288582548882858,0.2963628549150187,0.0,0.48180227225357514,0.0,0.0,0.5334537692591282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4649450656685123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853395314287635,0.0,0.0,0.0,0.0,0.0
0.0,0.31689387970220334,0.0,0.25758995901755866,0.270987079576224,0.0,0.2852048287744483,0.31392813245705575,0.0,0.3103952129156519,0.0,0.0,0.3086889857352567,0.0,0.0,0.6231090914951537,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7151428295783107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69897834966666,0.0,0.0,0.0,0.0,0.0
0.0,0.23774326487605973,0.0,0.0,0.0,0.0,0.0,0.47103654521141985,0.0,0.46573554143623114,0.3186722107069788,0.0,0.46317541612949675,0.0,0.0,0.0,0.0,0.43429215344150124,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5979683857047254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015196876544485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3255808892040594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343021490830345,0.0,0.0,0.0,0.7011831916508964,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.31508601633563227,0.0,0.0,0.0,0.0,0.0,0.0,0.6856341306281621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6562214879349091,0.0
0.0,0.0,0.0,0.0,0.7220959812535919,0.691792883641782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5209552069002895,0.0,0.0,0.0,0.8535840160192061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2518973218099916,0.4907505872440692,0.0,0.43081248305905523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48465041938131254,0.0,0.0,0.0,0.0,0.5246200299441149,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5979683857047254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015196876544485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3033535036208866,0.0,0.0,0.5188164574379943,0.0,0.5460369517999397,0.0,0.0,0.0,0.0,0.0,0.0,0.5836521075105039,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5979683857047254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015196876544485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6582697486516393,0.0,0.0,0.4453418278834205,0.0,0.0,0.0,0.0,0.0,0.0,0.6069197593978644,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2672695333660942,0.0,0.0,0.0,0.0,0.0,0.0,0.5815844075976323,0.0,0.0,0.0,0.0,0.0,0.5089295508390792,0.0,0.575601672735855,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5979683857047254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015196876544485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5979683857047254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015196876544485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1335473154464032,0.0,0.0,0.4568039879100753,0.0,0.0,0.0,0.29060190797640534,0.2616172167872375,0.0,0.0,0.0,0.0,0.0,0.7877830882466841,0.0,0.0,0.0,0.0
0.0,0.1350376161236936,0.0,0.0,0.692852432379252,0.0,0.24306799626966688,0.0,0.29384483516540555,0.2645366937835784,0.0,0.0,0.2630825486216552,0.2598123585290333,0.0,0.2655247440549449,0.0,0.0,0.2812393466724981,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9045805037785277,0.4263028409285879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.45331344978437565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8913511744787171,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2227948481608127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43405265996573683,0.0,0.0,0.0,0.0,0.0,0.0,0.8729036281340963
0.0,0.2284301207365671,0.0,0.0,0.0,0.0,0.4111747032339179,0.45258457668642493,0.0,0.0,0.0,0.0,0.44503139251422313,0.0,0.0,0.4491626191583432,0.0,0.41727957718299025,0.0,0.0
0.6764407714941649,0.31878712994956476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6639297014284707,0.0
0.9045805037785277,0.4263028409285879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646972536691595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8252981350387926
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7110967701717983,0.0,0.7030941497774226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1801716426832558,0.0,0.0,0.0,0.0,0.32430934008430945,0.356970903713425,0.0,0.35295358461694587,0.0,0.0,0.0,0.0,0.0,0.7085437477748321,0.0,0.3291244895235861,0.0,0.0
0.0,0.23207376948742653,0.0,0.3772863826053937,0.0,0.0,0.0,0.4598036738098007,0.0,0.0,0.0,0.0,0.4521300101229652,0.0,0.0,0.45632713323797464,0.0,0.4239355304577133,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5979683857047254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015196876544485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.38001439670682974,0.0,0.0,0.0,0.6226527935408782,0.6840267224248513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5979683857047254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015196876544485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5209552069002895,0.0,0.0,0.0,0.8535840160192061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
